budget,genres,id,popularity,revenue,runtime,tagline,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name
215000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",1930,31.102267,757930663,136.0,The untold story begins.,The Amazing Spider-Man,6.5,6734.0,2012,6,27,125574,The Amazing Spider-Man Collection
7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",77930,8.732425,167200000,110.0,Work all day. Work it all night.,Magic Mike,6.1,1062.0,2012,6,28,328247,Magic Mike Collection
50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",72105,19.638605,549368315,106.0,Ted is coming.,Ted,6.3,4811.0,2012,6,29,266672,Ted Collection
250000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",49026,20.58258,1081041287,165.0,The Legend Ends,The Dark Knight Rises,7.6,9263.0,2012,7,16,263,The Dark Knight Collection
33000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",85446,7.859968,140470746,99.0,One Step Can Change Your World,Step Up Revolution,6.7,679.0,2012,7,26,86092,Step Up Collection
22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",82650,10.225555,76196538,94.0,School's Out for the summer,Diary of a Wimpy Kid: Dog Days,6.0,229.0,2012,8,2,86110,Diary of a Wimpy Kid Collection
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",76163,14.881566,314975955,103.0,Back for War.,The Expendables 2,6.1,2940.0,2012,8,8,126125,The Expendables Collection
130000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",49040,14.89499,276600000,120.0,There Was Never Just One,The Bourne Legacy,6.0,2683.0,2012,8,8,31562,The Bourne Collection
65000000,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",71679,0.948759,240200000,95.0,The Ultimate Battle Begins,Resident Evil: Retribution,5.6,1618.0,2012,9,12,17255,Resident Evil Collection
85000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",76492,16.231945,358375603,91.0,Where monsters go to get away from it all,Hotel Transylvania,6.8,2622.0,2012,9,20,185103,Hotel Transylvania Collection
45000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",82675,16.376482,376100000,91.0,First they took his daughter. Now they're coming for him.,Taken 2,6.1,2783.0,2012,9,27,135483,Taken Collection
17000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",114150,11.03595,115647426,112.0,Get pitch slapped.,Pitch Perfect,7.3,2310.0,2012,9,28,306031,Pitch Perfect Collection
2800000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",132759,1.823774,13218980,100.0,A story about things that is really important in our life.,Soulless,5.5,25.0,2012,10,4,352020,ДухLess (Коллекция)
11500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",122857,12.887287,1402307,114.0,Under their own command,Universal Soldier: Day of Reckoning,5.1,139.0,2012,10,4,10713,Universal Soldier Collection
20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",61012,5.745206,55362705,94.0,This Halloween prepare for a 3D ride through hell.,Silent Hill: Revelation 3D,5.1,435.0,2012,10,10,64748,Silent Hill Collection
10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",134371,2.833747,3300000,112.0,Who is John Galt?,Atlas Shrugged Part II,5.4,41.0,2012,10,12,166381,Atlas Shrugged Collection
61000000,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",99770,9.722726,61319383,110.0,,Astérix and Obélix: God Save Britannia,4.9,326.0,2012,10,17,2396,Asterix and Obelix Collection
5000000,"[{'id': 27, 'name': 'Horror'}]",82990,6.188286,142802657,95.0,It's closer than you think,Paranormal Activity 4,5.2,574.0,2012,10,17,41437,Paranormal Activity Collection
45000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",94348,8.279285,30353232,101.0,Don't Ever Cross Alex Cross,Alex Cross,5.1,303.0,2012,10,18,142680,Alex Cross Collection
200000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",37724,20.309585,1142471295,143.0,Think on your sins.,Skyfall,6.9,7718.0,2012,10,25,645,James Bond Collection
120000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",50620,26.080995,829747654,115.0,The epic finale that will live forever,The Twilight Saga: Breaking Dawn - Part 2,6.1,2641.0,2012,11,13,33514,The Twilight Collection
13000000,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",75629,7.764883,67282623,106.0,,Evangelion: 3.0 You Can (Not) Redo,7.4,107.0,2012,11,17,210303,Rebuild of Evangelion
250000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",49051,23.253089,1021103568,169.0,From the smallest beginnings come the greatest legends.,The Hobbit: An Unexpected Journey,7.0,8427.0,2012,11,26,121938,The Hobbit Collection
5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",139455,7.601525,130781,99.0,He Knows Who's Been Naughty,Silent Night,4.8,71.0,2012,11,30,256296,"Silent Night, Deadly Night Collection"
60000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",75780,12.789812,218300000,130.0,The Law Has Limits. He Does Not.,Jack Reacher,6.3,3046.0,2012,12,20,403374,Jack Reacher Collection
26000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",98567,11.02591,171300000,120.0,"His mission is to recover their heads, before they take his",Chinese Zodiac,6.0,266.0,2012,12,20,146136,Armour of God Collection
20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",76617,7.214828,47300000,92.0,Evil wears many faces.,Texas Chainsaw 3D,5.3,475.0,2013,1,3,111751,Texas Chainsaw Massacre Collection
2500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",139038,6.531373,60141683,86.0,This $*%! ain't paranormal.,A Haunted House,5.4,523.0,2013,1,11,251937,A Haunted House Collection
8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",150202,8.61296,5127434,101.0,,The Haunting in Connecticut 2: Ghosts of Georgia,5.6,177.0,2013,2,1,169740,The Haunting in Connecticut Collection
92000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",47964,12.471865,304654182,98.0,Yippee Ki-Yay Mother Russia,A Good Day to Die Hard,5.2,3519.0,2013,2,6,1570,Die Hard Collection
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",146203,5.874458,15200000,88.0,The second coming,The Last Exorcism Part II,4.4,204.0,2013,2,28,177675,The Last Exorcism Collection
70000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",117263,10.978188,170270201,120.0,When our flag falls our nation will rise.,Olympus Has Fallen,6.2,3010.0,2013,3,20,386534,... Has Fallen Collection
130000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",72559,10.560608,371900000,110.0,,G.I. Joe: Retaliation,5.4,3045.0,2013,3,26,135468,G.I. Joe (Live-Action) Collection
3000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",132344,11.30324,11176469,108.0,Everything's better with maturity.,Before Midnight,7.3,583.0,2013,4,5,123800,Before... Collection
20000000,"[{'id': 35, 'name': 'Comedy'}]",4258,14.27281,78378744,86.0,Evil is coming. Bring protection.,Scary Movie 5,4.6,813.0,2013,4,11,4246,Scary Movie Collection
200000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",68721,23.721243,1215577205,130.0,Unleash the power behind the armor.,Iron Man 3,6.8,8951.0,2013,4,18,131292,Iron Man Collection
190000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",54138,15.78129,467381584,132.0,Earth Will Fall,Star Trek Into Darkness,7.4,4479.0,2013,5,5,115575,Star Trek: Alternate Reality Collection
160000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",82992,1.657637,788700000,130.0,All roads lead to this,Fast & Furious 6,6.7,5282.0,2013,5,6,9485,The Fast and the Furious Collection
103000000,"[{'id': 35, 'name': 'Comedy'}]",109439,25.085639,362000072,100.0,It all ends.,The Hangover Part III,6.0,2991.0,2013,5,23,86119,The Hangover Collection
75000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",75656,17.852022,351700000,115.0,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.,Now You See Me,7.3,5635.0,2013,5,29,382685,Now You See Me Collection
3000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",158015,23.207663,89328627,86.0,"One night a year, all crime is legal.",The Purge,6.0,2498.0,2013,5,31,256322,The Purge Collection
225000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",49521,18.538834,668045518,143.0,You will believe that a man can fly.,Man of Steel,6.5,6462.0,2013,6,12,209131,Man of Steel Collection
200000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",62211,16.267502,743600000,104.0,School never looked this scary.,Monsters University,7.0,3622.0,2013,6,20,137696,"Monsters, Inc. Collection"
2000000,"[{'id': 35, 'name': 'Comedy'}]",203217,4.402871,20552094,85.0,,My Mom Is a Character,7.7,117.0,2013,6,21,455278,My Mom is a Character Collection
76000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",93456,24.82355,970766005,98.0,Back 2 Work,Despicable Me 2,7.0,4729.0,2013,6,25,86066,Despicable Me Collection
80000000,"[{'id': 35, 'name': 'Comedy'}]",109418,9.411725,247022278,100.0,Just because they're a little older doesn't mean they've grown up.,Grown Ups 2,5.8,1180.0,2013,7,11,180546,Grown Ups Collection
28000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",59859,13.570264,60700000,103.0,You Can't Fight Your Destiny.,Kick-Ass 2,6.3,2275.0,2013,7,17,179892,Kick-Ass Collection
13000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",138843,14.90169,320415166,112.0,Based on the true case files of the Warrens,The Conjuring,7.4,3169.0,2013,7,18,313086,The Conjuring Collection
84000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",146216,11.04233,148100000,116.0,The best never rest.,RED 2,6.4,1548.0,2013,7,18,163902,RED Collection
120000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",76170,3.918287,415440673,126.0,"When he's most vulnerable, he's most dangerous.",The Wolverine,6.3,4110.0,2013,7,23,453993,The Wolverine Collection
105000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",77931,10.640864,347434178,105.0,Get ready to get naughty!,The Smurfs 2,5.5,711.0,2013,7,30,134897,The Smurfs (Theatrical) Collection
90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",76285,10.338222,199850315,106.0,"Where There Are Gods, There Are Monsters.",Percy Jackson: Sea of Monsters,5.9,1685.0,2013,8,7,179919,Percy Jackson Collection
50000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",151960,11.604181,219788712,91.0,From above the world of Cars,Planes,5.7,568.0,2013,8,9,270252,Planes Collection
8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",199534,6.842107,9630444,106.0,The Outback Can Be Crazy This Time Of Year,Wolf Creek 2,5.9,156.0,2013,8,30,268098,Wolf Creek Collection
38000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",87421,9.596377,98337295,119.0,Survival Is His Revenge,Riddick,6.2,2066.0,2013,9,2,2794,The Chronicles of Riddick Collection
12000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",106747,9.251084,15000000,107.0,Trained to kill. Left for dead. Back for more.,Machete Kills,5.3,642.0,2013,9,12,210006,Machete Collection
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",91586,9.040324,161921515,106.0,It will take what you love most.,Insidious: Chapter 2,6.5,1237.0,2013,9,12,228446,Insidious Collection
78000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",109451,14.412061,248384621,95.0,Something big was leftover.,Cloudy with a Chance of Meatballs 2,6.4,936.0,2013,9,26,177467,Cloudy with a Chance of Meatballs Collection
5650000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",196024,7.721255,13700000,100.0,,The Keeper of Lost Causes,7.0,166.0,2013,10,3,319850,Department Q series
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",167032,15.771245,3876587,97.0,Fear has a new home,Curse of Chucky,5.6,417.0,2013,10,4,10455,Child's Play Collection
15000000,"[{'id': 35, 'name': 'Comedy'}]",208134,8.000867,151831537,92.0,Real people. Real reactions. Real messed up.,Bad Grandpa,6.0,688.0,2013,10,22,17178,Jackass Collection
170000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",76338,34.905447,644783140,112.0,Delve into the darkness,Thor: The Dark World,6.8,4873.0,2013,10,29,131296,Thor Collection
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",204435,11.11403,84000000,152.0,,Krrish 3,5.8,42.0,2013,11,1,246091,Krrish Collection
130000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",101299,25.309139,865011746,146.0,Every revolution begins with a spark.,The Hunger Games: Catching Fire,7.4,6656.0,2013,11,15,131635,The Hunger Games Collection
17000000,"[{'id': 35, 'name': 'Comedy'}]",146304,6.102021,71625195,123.0,Times change. Friendship doesn't.,The Best Man Holiday,6.7,110.0,2013,11,15,243598,The Best Man Collection
250000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",57158,20.644776,958400000,161.0,Beyond darkness... beyond desolation... lies the greatest danger of all.,The Hobbit: The Desolation of Smaug,7.6,4633.0,2013,12,11,121938,The Hobbit Collection
50000000,"[{'id': 35, 'name': 'Comedy'}]",109443,7.600751,173700000,119.0,It's kind of a big deal,Anchorman 2: The Legend Continues,6.0,940.0,2013,12,18,93791,Anchorman Collection
19500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",44977,5.326716,91000000,172.0,,Dhoom 3,6.0,86.0,2013,12,18,44976,Dhoom Series
35000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",219572,11.982088,94300000,108.0,,Police Story 2013,5.8,92.0,2013,12,24,269098,Police Story Collection
3000000,"[{'id': 35, 'name': 'Comedy'}]",253192,1.14731,5279982,99.0,,Faster than Rabbits,6.3,12.0,2014,1,1,122776,Kvartet I Collection
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",227348,8.898523,90894962,84.0,You're one of us now.,Paranormal Activity: The Marked Ones,5.2,455.0,2014,1,1,41437,Paranormal Activity Collection
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",168530,9.895752,153997819,99.0,Propose to this cop's sister? Rookie mistake.,Ride Along,6.1,867.0,2014,1,7,376650,Ride Along Collection
60000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",137094,11.234862,135500000,105.0,Trust no one.,Jack Ryan: Shadow Recruit,5.9,1194.0,2014,1,15,192492,The Jack Ryan Collection
120000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",97020,10.246549,242688965,102.0,We've got the future under control.,RoboCop,5.7,2385.0,2014,1,30,5547,RoboCop Collection
60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",137106,16.418133,470759687,100.0,The story of a nobody who saved everybody.,The Lego Movie,7.5,3127.0,2014,2,6,325470,The Lego Movie Collection
110000000,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",53182,12.904677,337580051,102.0,Seize your glory!,300: Rise of an Empire,6.1,2438.0,2014,3,5,125570,300 Collection
85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",157350,21.572585,288885818,139.0,What makes you different makes you dangerous.,Divergent,6.9,4784.0,2014,3,14,283579,Divergent Collection
3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",236737,5.255451,78768613,98.0,,Spanish Affair,6.8,220.0,2014,3,14,388180,Ocho apellidos - Colección
103000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",172385,8.18534,500200000,102.0,"He's villainous, she's venomous.",Rio 2,6.3,997.0,2014,3,19,229932,Rio Collection
170000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",100402,18.717704,714766572,136.0,In heroes we trust.,Captain America: The Winter Soldier,7.6,5881.0,2014,3,20,131295,Captain America Collection
50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]",145220,7.244956,80400000,112.0,Taking the world by farce,Muppets Most Wanted,6.2,318.0,2014,3,20,256377,The Muppet Collection
17000000,"[{'id': 18, 'name': 'Drama'}]",249660,6.097499,29789000,113.0,What do you believe?,God's Not Dead,5.9,242.0,2014,3,21,409343,God's Not Dead Collection
4500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",180299,8.434884,6566916,150.0,It's Not Over Yet,The Raid 2,7.6,832.0,2014,3,27,257960,The Raid Collection
200000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",102382,26.23687,708962323,142.0,No more secrets.,The Amazing Spider-Man 2,6.5,4274.0,2014,4,16,125574,The Amazing Spider-Man Collection
3400000,"[{'id': 35, 'name': 'Comedy'}]",262551,6.694707,20258904,85.0,,Babysitting,6.9,591.0,2014,4,16,331841,Babysitting
4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",184345,8.172603,25343661,87.0,It'll scare the #2 out of you.,A Haunted House 2,5.4,352.0,2014,4,17,251937,A Haunted House Collection
18000000,"[{'id': 35, 'name': 'Comedy'}]",195589,11.90575,270700000,96.0,Family vs. Frat,Neighbors,6.2,2773.0,2014,5,8,400700,Neighbors Collection
250000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",127585,26.058586,747862775,131.0,"To save the future, they must alter the past",X-Men: Days of Future Past,7.5,6155.0,2014,5,15,748,X-Men Collection
50000000,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",187017,10.901496,331333876,112.0,They're not 21 anymore,22 Jump Street,7.0,3375.0,2014,6,5,212562,Jump Street Collection
145000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",82702,12.256689,621537519,102.0,The training is over.,How to Train Your Dragon 2,7.6,3163.0,2014,6,12,89137,How to Train Your Dragon Collection
24000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",184098,7.576924,70181428,105.0,,Think Like a Man Too,6.3,229.0,2014,6,20,239430,Think Like a Man Collection
210000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",91314,18.495599,1104054072,165.0,This is not war. It's extinction.,Transformers: Age of Extinction,5.8,3136.0,2014,6,25,8650,Transformers Collection
170000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",119450,75.385211,710644566,130.0,One last chance for peace.,Dawn of the Planet of the Apes,7.3,4511.0,2014,6,26,173710,Planet of the Apes (Reboot) Collection
45000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",243683,8.588926,86165646,112.0,Every Step Has Led To This,Step Up All In,6.7,649.0,2014,7,16,86092,Step Up Collection
50000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",218836,7.579855,151165787,83.0,"When others fly out, heroes fly in.",Planes: Fire & Rescue,5.8,286.0,2014,7,17,270252,Planes Collection
9000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",238636,27.756026,111928365,104.0,"Welcome to America, where one night a year, all crime Is legal.",The Purge: Anarchy,6.6,2008.0,2014,7,17,256322,The Purge Collection
2300000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",282346,1.383588,4600000,130.0,Back with a vengeance...,Hate Story 2,4.5,12.0,2014,7,18,401261,Hate Story Collection
170000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",118340,53.291601,772776600,121.0,All heroes start somewhere.,Guardians of the Galaxy,7.9,10014.0,2014,7,30,284433,Guardians of the Galaxy Collection
95000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",138103,14.753545,214657577,127.0,New team. New attitude. New mission.,The Expendables 3,6.1,1830.0,2014,8,4,126125,The Expendables Collection
125000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",98566,22.337973,485000000,101.0,Mysterious. Dangerous. Reptilious. You've never seen heroes like this.,Teenage Mutant Ninja Turtles,5.8,2677.0,2014,8,7,401562,Teenage Mutant Ninja Turtles (Remake) Collection
13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",285803,2.108695,26000000,142.0,,Singham Returns,6.0,27.0,2014,8,15,286951,Singham Collection
65000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",189,20.623642,39400000,102.0,There is no justice without sin.,Sin City: A Dame to Kill For,6.3,1314.0,2014,8,20,135179,Sin City Collection
10500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",241868,6.730243,22300000,133.0,Eyes On The World's Most Beautiful Prize,Lupin the 3rd,5.6,23.0,2014,8,30,145901,Lupin the Third Collection
3000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",185341,7.328242,4915757,95.0,It's time to leave.,[REC]⁴ Apocalypse,5.2,269.0,2014,9,9,74508,[REC] Collection
34000000,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",198663,76.93789,348319861,113.0,Run - Remember - Survive,The Maze Runner,7.0,5540.0,2014,9,10,295130,The Maze Runner Collection
36000000,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",227735,8.268684,52424533,107.0,WINTER's amazing true story... now has HOPE.,Dolphin Tale 2,6.7,98.0,2014,9,12,288491,Dolphin Tale Collection
5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",199933,1.845554,847000,99.0,Who is John Galt?,Atlas Shrugged Part III: Who is John Galt?,3.9,15.0,2014,9,12,166381,Atlas Shrugged Collection
5800000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",254201,12.635996,11500000,119.0,,The Absent One,7.0,153.0,2014,10,2,319850,Department Q series
9272437,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",254869,4.207751,11672363,105.0,,Torrente 5: Operación Eurovegas,5.2,69.0,2014,10,3,2248,Torrente Collection
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",245891,183.870374,88761661,101.0,Don't set him off.,John Wick,7.0,5499.0,2014,10,22,404609,John Wick Collection
