budget,id,popularity,revenue,runtime,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name,War,Thriller,Music,Fantasy,TV Movie,Crime,Action,Documentary,Western,History,Family,Mystery,Romance,Animation,Drama,Comedy,Foreign,Adventure,Science Fiction,Horror
6000000,621,7.854899,396271103,110.0,Grease,7.2,1633.0,1978,7,7,86083,Grease Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12000000,9762,14.21769,114194847,104.0,Step Up,6.7,1092.0,2006,8,11,86092,Step Up Collection,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23000000,8328,7.667579,150816700,98.0,Step Up 2: The Streets,6.5,658.0,2008,2,14,86092,Step Up Collection,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
30000000,41233,9.111782,159291809,107.0,Step Up 3D,6.6,595.0,2010,8,4,86092,Step Up Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
33000000,85446,7.859968,140470746,99.0,Step Up Revolution,6.7,679.0,2012,7,26,86092,Step Up Collection,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15000000,33217,12.139919,76196538,92.0,Diary of a Wimpy Kid,5.9,369.0,2010,3,19,86110,Diary of a Wimpy Kid Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21000000,60307,8.425361,72526996,99.0,Diary of a Wimpy Kid: Rodrick Rules,6.3,250.0,2011,3,25,86110,Diary of a Wimpy Kid Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22000000,82650,10.225555,76196538,94.0,Diary of a Wimpy Kid: Dog Days,6.0,229.0,2012,8,2,86110,Diary of a Wimpy Kid Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
130000,83,10.652818,54700000,79.0,Open Water,5.3,320.0,2004,8,6,86113,Open Water Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50000000,8920,10.003679,200800000,80.0,Garfield,5.2,851.0,2004,6,10,86115,Garfield Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
40000000,9486,8.739991,160466000,88.0,Johnny English,6.0,875.0,2003,4,6,86117,Johnny English Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35000000,18785,23.947351,469310836,100.0,The Hangover,7.2,6324.0,2009,6,5,86119,The Hangover Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000000,45243,21.893532,586764305,102.0,The Hangover Part II,6.2,3836.0,2011,5,25,86119,The Hangover Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17500000,10328,5.773277,85300000,117.0,Cocoon,6.5,329.0,1985,6,21,86307,Cocoon Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
220000000,24428,89.887648,1518815515,143.0,The Avengers,7.4,12000.0,2012,4,25,86311,The Avengers Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
49000000,402,16.628427,352927224,127.0,Basic Instinct,6.5,869.0,1992,3,20,86336,Basic Instinct Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000000,2605,12.171218,40697761,98.0,Short Circuit,6.4,535.0,1986,5,9,86347,Short Circuit Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
35000000,10054,9.576745,147900000,88.0,Spy Kids,5.5,893.0,2001,3,18,86486,Spy Kids Collection,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
38000000,9488,7.164131,119700000,100.0,Spy Kids 2: The Island of Lost Dreams,5.3,533.0,2002,8,7,86486,Spy Kids Collection,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
38000000,12279,8.025145,197000000,84.0,Spy Kids 3-D: Game Over,4.7,525.0,2003,7,25,86486,Spy Kids Collection,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4800000,1690,12.093928,81979826,94.0,Hostel,5.7,913.0,2005,1,6,86578,Hostel Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125000000,18823,11.972347,493214993,106.0,Clash of the Titans,5.6,2280.0,2010,4,1,86780,Clash of the Titans Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
84000000,9637,8.592826,275650703,88.0,Scooby-Doo,5.4,853.0,2002,6,14,86860,Scooby-Doo Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
60000000,10992,8.142251,93375151,87.0,Cats & Dogs,5.0,363.0,2001,7,4,87014,Cats & Dogs Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
120000000,920,18.907948,461983149,117.0,Cars,6.6,3991.0,2006,6,8,87118,Cars Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
200000000,49013,13.693002,559852396,106.0,Cars 2,5.8,2088.0,2011,6,11,87118,Cars Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
6000000,8374,12.457908,50000000,108.0,The Boondock Saints,7.2,848.0,1999,1,22,87186,The Boondock Saints Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4300000,11006,7.68372,126700000,96.0,Smokey and the Bandit,6.8,197.0,1977,5,26,87220,Smokey and the Bandit Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
17000000,12705,7.190986,66100000,100.0,Smokey and the Bandit II,5.1,87.0,1980,8,15,87220,Smokey and the Bandit Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4200000,10947,10.187478,3746,98.0,High School Musical,6.1,1048.0,2006,1,20,87253,High School Musical Collection,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8000000,10982,6.398984,110000000,80.0,Hoodwinked!,6.0,491.0,2005,12,16,87255,Hoodwinked! Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
3500000,9392,8.794041,57130027,99.0,The Descent,6.9,1029.0,2005,7,8,87258,The Descent Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80000000,954,15.793477,457696391,110.0,Mission: Impossible,6.7,2677.0,1996,5,22,87359,Mission: Impossible Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
125000000,955,18.97178,546388108,123.0,Mission: Impossible II,5.9,1966.0,2000,5,24,87359,Mission: Impossible Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
150000000,956,15.687983,398479497,126.0,Mission: Impossible III,6.5,2062.0,2006,5,3,87359,Mission: Impossible Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
145000000,56292,14.25843,694713380,133.0,Mission: Impossible - Ghost Protocol,6.8,4026.0,2011,12,7,87359,Mission: Impossible Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7000000,11342,11.906872,9094451,103.0,Warlock,5.8,98.0,1989,6,1,87536,Warlock Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5000000,8393,10.973482,200000000,109.0,The Gods Must Be Crazy,7.1,251.0,1980,9,10,87805,The Gods Must Be Crazy Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4100000,9538,10.574039,14225876,103.0,Scanners,6.5,248.0,1981,1,14,88574,Scanners Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
165000000,10191,14.416681,494879471,98.0,How to Train Your Dragon,7.5,4319.0,2010,3,5,89137,How to Train Your Dragon Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11000000,927,11.333125,153083102,106.0,Gremlins,6.9,1629.0,1984,6,7,89151,The Gremlins Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10000000,9326,6.827193,86572238,106.0,Romancing the Stone,6.6,477.0,1984,3,30,89264,Romancing the Stone Collection,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
3500000,24266,3.382894,20659423,104.0,The Man from Snowy River,6.9,38.0,1982,3,2,89272,The Man From Snowy River Collection,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
110000000,1250,11.902354,228738393,114.0,Ghost Rider,5.2,1754.0,2007,2,16,90306,Ghost Rider Collection,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33000000,2109,11.840557,244721064,98.0,Rush Hour,6.8,1254.0,1998,9,18,90863,Rush Hour Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90000000,5175,8.345985,347325802,90.0,Rush Hour 2,6.4,1078.0,2001,8,3,90863,Rush Hour Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
325000,948,13.672759,70260597,91.0,Halloween,7.4,1066.0,1978,10,25,91361,Halloween Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2500000,11281,13.501144,25533818,92.0,Halloween II,6.4,370.0,1981,10,30,91361,Halloween Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2500000,10676,6.066618,14400000,98.0,Halloween III: Season of the Witch,5.0,232.0,1982,10,22,91361,Halloween Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5000000,11357,6.199806,17768757,88.0,Halloween 4: The Return of Michael Myers,5.9,212.0,1988,10,21,91361,Halloween Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000000,11361,6.585405,11642254,96.0,Halloween 5: The Revenge of Michael Myers,5.3,187.0,1989,10,12,91361,Halloween Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000000,10987,8.768288,15116634,88.0,Halloween: The Curse of Michael Myers,5.0,173.0,1995,9,29,91361,Halloween Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17000000,11675,8.619068,75041738,86.0,Halloween: H20,5.7,306.0,1998,8,5,91361,Halloween Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28000000,10923,10.445141,58795814,102.0,Agent Cody Banks,5.0,289.0,2003,3,14,91427,Agent Cody Banks Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000,34584,14.225919,20158808,102.0,The NeverEnding Story,7.0,1031.0,1984,4,5,91430,The Neverending Story Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3500000,813,13.063203,83453539,88.0,Airplane!,7.1,1104.0,1980,7,2,91663,Airplane Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30250000,8012,12.669608,115101622,105.0,Get Shorty,6.4,305.0,1995,10,20,91698,Chili Palmer Collection,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000000,1648,15.109261,40500000,90.0,Bill & Ted's Excellent Adventure,6.7,464.0,1989,2,17,91746,Bill & Ted's Most Excellent Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1000000,12500,7.314536,10499694,95.0,American Ninja,5.5,71.0,1985,8,30,91945,American Ninja Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100000000,9836,15.088318,384335608,108.0,Happy Feet,5.9,1457.0,2006,11,16,92012,Happy Feet Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12000000,150,15.297121,78868508,96.0,48 Hrs.,6.5,364.0,1982,12,7,93295,48 Hrs. Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1200000,2671,6.486126,19400000,96.0,Ringu,6.9,310.0,1998,1,31,93369,Ringu Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2900000,9706,1.199512,12662948,97.0,Rasen,5.3,24.0,1998,1,31,93369,Ringu Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000000,9669,5.277814,31365000,92.0,Ringu 2,5.4,81.0,1999,1,23,93369,Ringu Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26000000,8699,10.33012,90574188,94.0,Anchorman: The Legend of Ron Burgundy,6.7,1523.0,2004,7,9,93791,Anchorman Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1100000,9316,7.89916,20112926,105.0,Ong-Bak: The Thai Warrior,7.0,556.0,2003,1,21,94589,Ong Bak Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,8922,10.414363,59217789,90.0,Jeepers Creepers,6.1,731.0,2001,7,1,94899,Jeepers Creepers Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17000000,10402,6.567794,65500000,88.0,Deuce Bigalow: Male Gigolo,5.4,314.0,1999,12,10,95664,Deuce Bigalow Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16000000,8467,9.844558,247275374,107.0,Dumb and Dumber,6.5,1894.0,1994,12,16,96665,Dumb and Dumber Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19000000,10152,9.280038,39267515,85.0,Dumb and Dumberer: When Harry Met Lloyd,4.1,211.0,2003,6,13,96665,Dumb and Dumber Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80341000,12289,11.867516,250100000,150.0,Red Cliff,7.1,207.0,2008,7,10,96677,Red Cliff Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
20000000,8968,9.704289,67192859,89.0,Boogeyman,4.6,194.0,2005,2,4,96937,The Boogeyman Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
25000000,168705,6.514132,3650275,95.0,BloodRayne,3.6,120.0,2005,10,22,97307,BloodRayne Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3000000,20737,9.407128,23144499,98.0,Air Bud,5.3,108.0,1997,8,1,97445,Air Bud Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4000000,9325,22.845448,378000000,78.0,The Jungle Book,7.1,1791.0,1967,10,17,97459,The Jungle Book Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11000000,9942,5.304376,75000000,107.0,Major League,6.7,222.0,1989,2,16,97771,Major League Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000000,11067,7.989181,30626182,105.0,Major League II,5.2,83.0,1994,3,30,97771,Major League Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133000000,10137,8.3595,300100000,84.0,Stuart Little,5.8,998.0,1999,12,17,99727,Stuart Little Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
30000000,4518,7.566321,82150642,124.0,Elizabeth,7.2,346.0,1998,9,13,100286,Elizabeth Collection,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4000000,10925,6.258984,14200000,91.0,The Return of the Living Dead,7.3,270.0,1985,5,15,101471,Return of the Living Dead Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6000000,24929,6.606325,9200000,89.0,Return of the Living Dead Part II,5.8,95.0,1988,1,15,101471,Return of the Living Dead Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18000000,11286,6.693055,72200000,95.0,The Cannonball Run,6.2,161.0,1981,6,19,101688,Cannonball Run Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000000,11950,5.305197,56300000,108.0,Cannonball Run II,5.4,86.0,1984,6,29,101688,Cannonball Run Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20000000,16007,9.570657,29667169,126.0,Death Note,6.8,163.0,2006,6,17,102019,Death Note Collection,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90000000,10528,15.68604,524028679,128.0,Sherlock Holmes,7.0,5883.0,2009,12,23,102322,Sherlock Holmes Collection,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3000000,11415,13.208902,19444631,93.0,House,5.8,144.0,1986,2,28,102782,House Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18000000,1281,12.799853,251212670,85.0,Bean,6.3,602.0,1997,7,3,103372,Mr. Bean Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31000000,2005,18.83065,231605150,100.0,Sister Act,6.5,713.0,1992,5,28,103573,Sister Act Collection,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41300000,2069,12.061521,106371651,98.0,The Whole Nine Yards,6.3,540.0,2000,2,18,103577,The Whole Nine/Ten Yards Collection,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24000000,43593,8.212132,83188165,88.0,Piranha 3D,5.3,599.0,2010,8,20,104830,Piranha 3D Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8000000,9749,6.040486,59612888,98.0,Fletch,6.8,210.0,1985,5,31,104833,Fletch Collection,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1500000,10222,6.939994,14697005,97.0,Kickboxer,6.3,257.0,1989,4,20,105322,Kickboxer Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,2662,11.00913,17949758,89.0,House of 1000 Corpses,6.0,310.0,2003,4,11,105625,House of 1000 Corpses Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000000,9360,14.386089,136900000,89.0,Anaconda,4.8,624.0,1997,4,11,105995,Anaconda Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8000000,16441,5.577636,14056528,118.0,The Beastmaster,6.0,99.0,1982,8,20,106000,Beastmaster Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000,56372,0.768181,8262833,126.0,Shadowboxing,5.0,13.0,2005,3,5,106011,Shadow Boxing Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000,37656,1.900502,3704408,97.0,Hooked on the Game,6.0,13.0,2009,11,26,106790,Hooked Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
700000,62276,1.400186,1600000,110.0,Bummer,6.0,18.0,2003,8,2,107461,Bummer Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5800000,57809,2.025505,25030264,89.0,Six Degrees of Celebration,6.1,16.0,2010,12,12,107465,Six Degrees of Celebration Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37000000,9880,7.387171,165335153,115.0,The Princess Diaries,6.5,1063.0,2001,8,3,107674,The Princess Diaries Collection,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8000000,16281,10.434018,21028755,120.0,Creepshow,6.7,228.0,1982,11,12,107725,Creepshow Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15000000,11153,7.747432,61400000,98.0,National Lampoon's Vacation,7.1,412.0,1983,7,28,108693,National Lampoon's Vacation Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
17000000,11418,11.457485,49400000,95.0,National Lampoon’s European Vacation,6.0,232.0,1985,7,25,108693,National Lampoon's Vacation Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
27000000,5825,9.802574,71300000,97.0,National Lampoon's Christmas Vacation,7.1,668.0,1989,12,1,108693,National Lampoon's Vacation Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000000,11419,9.304901,36400000,93.0,Vegas Vacation,6.0,175.0,1997,2,13,108693,National Lampoon's Vacation Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4000000,10246,12.650546,125700000,94.0,Porky's,6.1,185.0,1981,11,13,109592,Porky's Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6500000,19698,5.269838,33800000,98.0,Porky's II: The Next Day,5.2,61.0,1983,6,24,109592,Porky's Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15000000,9426,13.534589,60629159,96.0,The Fly,7.1,1038.0,1986,8,15,109609,The Fly Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80000000,9535,7.634017,176885658,103.0,Analyze This,6.4,512.0,1999,3,5,110127,Analyze Collection,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000000,9763,9.783762,27600000,118.0,Goal!: The Dream Begins,6.6,244.0,2005,6,6,110177,Goal! Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000000,9815,4.59233,7900000,115.0,Goal! II: Living the Dream,5.8,147.0,2007,2,9,110177,Goal! Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140000,30497,15.526413,30900000,83.0,The Texas Chain Saw Massacre,7.1,617.0,1974,10,1,111751,Texas Chainsaw Massacre Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4500000,16337,9.501011,8000000,101.0,The Texas Chainsaw Massacre 2,5.8,142.0,1986,8,22,111751,Texas Chainsaw Massacre Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000000,25018,5.79907,55800000,81.0,Leatherface: Texas Chainsaw Massacre III,5.1,75.0,1990,1,12,111751,Texas Chainsaw Massacre Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600000,16780,6.854576,186000,95.0,Texas Chainsaw Massacre: The Next Generation,3.9,96.0,1994,1,1,111751,Texas Chainsaw Massacre Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35000000,8845,9.918269,156563139,103.0,Under Siege,6.1,405.0,1992,10,8,112399,Under Siege Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000,525,10.076901,115200000,133.0,The Blues Brothers,7.5,1092.0,1980,6,17,112636,The Blues Brothers Collection,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40000000,11007,7.364297,190212113,98.0,Cheaper by the Dozen,6.0,725.0,2003,12,24,114783,Cheaper by the Dozen Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13000000,9059,9.455342,21089146,92.0,Tales from the Crypt: Demon Knight,6.7,96.0,1995,1,13,115142,Tales from the Crypt Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
800000,10823,11.84696,14568989,93.0,Children of the Corn,5.6,243.0,1984,3,9,115225,Children of the Corn Collection,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38000000,193,8.105708,118071125,118.0,Star Trek: Generations,6.4,461.0,1994,11,17,115570,Star Trek: The Next Generation Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
46000000,199,8.808497,146027888,111.0,Star Trek: First Contact,7.0,671.0,1996,11,21,115570,Star Trek: The Next Generation Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
70000000,200,9.538877,112587658,103.0,Star Trek: Insurrection,6.3,402.0,1998,12,10,115570,Star Trek: The Next Generation Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
150000000,13475,15.362632,386839614,127.0,Star Trek,7.4,4574.0,2009,5,6,115575,Star Trek: Alternate Reality Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
190000000,54138,15.78129,467381584,132.0,Star Trek Into Darkness,7.4,4479.0,2013,5,5,115575,Star Trek: Alternate Reality Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
70000000,395,12.636205,177427090,101.0,AVP: Alien vs. Predator,5.6,1241.0,2004,8,12,115762,AVP Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
125000000,591,18.566706,767800000,149.0,The Da Vinci Code,6.5,2773.0,2006,5,17,115776,Robert Langdon Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150000000,13448,22.211558,485900000,138.0,Angels & Demons,6.5,2183.0,2009,5,13,115776,Robert Langdon Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6000000,1103,10.124544,50244700,99.0,Escape from New York,6.9,720.0,1981,5,22,115838,Escape From ... Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,39385,5.099557,29456000,100.0,La vérité si je mens !,6.3,98.0,1997,4,1,115840,Would I Lie to You? Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12560000,31359,4.052991,42700000,105.0,Would I Lie to You? 2,6.4,81.0,2001,2,7,115840,Would I Lie to You? Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000000,15070,13.35278,14946150,96.0,Undisputed,6.1,141.0,2002,8,23,117777,Undisputed Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8000000,15255,18.957084,1361,93.0,Undisputed II: Last Man Standing,6.8,148.0,2006,4,11,117777,Undisputed Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,8491,8.051891,30218387,97.0,Weekend at Bernie's,6.4,255.0,1989,7,5,118221,Weekend at Bernie's Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35100000,11520,7.529482,70200000,103.0,Grumpy Old Men,6.5,176.0,1993,12,25,119050,Grumpy Old Men Collection,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
806947,539,36.826309,32000000,109.0,Psycho,8.3,2405.0,1960,6,16,119674,Psycho Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5000000,10576,6.370495,34725000,113.0,Psycho II,6.0,128.0,1983,6,3,119674,Psycho Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35000000,268,19.10673,411348924,126.0,Batman,7.0,2145.0,1989,6,23,120794,Batman Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80000000,364,15.001681,280000000,126.0,Batman Returns,6.6,1706.0,1992,6,19,120794,Batman Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100000000,414,13.321354,336529144,121.0,Batman Forever,5.2,1529.0,1995,6,16,120794,Batman Collection,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
