budget,genres,id,popularity,revenue,runtime,tagline,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name
0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",308686,0.621576,0.0,84.0,,"Signed, Sealed, Delivered for Christmas",7.9,4.0,2014,11,23,418326,"Signed, Sealed, Delivered"
30000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",170522,8.411263,0.0,85.0,,Asterix: The Mansions of the Gods,6.7,401.0,2014,11,26,94039,Asterix and Obelix (Animation) Collection
42000000.0,"[{'id': 35, 'name': 'Comedy'}]",227159,20.903362,107670357.0,108.0,New Crime. Same Tools.,Horrible Bosses 2,6.1,1575.0,2014,11,26,280588,Horrible Bosses Collection
0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",282069,3.346011,0.0,109.0,,Parasyte: Part 1,6.6,42.0,2014,11,29,385386,Parasyte Collection
40000000.0,"[{'id': 18, 'name': 'Drama'}]",264264,1.321766,0.0,129.0,There was never a more dangerous time to fall in love.,The Crossing,5.3,11.0,2014,12,2,295274,The Crossing Collection
5000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",289728,2.448724,0.0,93.0,Two Dads. One Mission. Double the Holiday Fun!,Jingle All the Way 2,4.0,11.0,2014,12,2,307637,Jingle All the Way Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}]",317442,5.294086,0.0,114.0,,The Last: Naruto the Movie,7.3,154.0,2014,12,6,23616,Naruto Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",321068,6.550033,0.0,93.0,,Mythica: A Quest for Heroes,5.7,53.0,2014,12,8,363092,Mythica Collection
250000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",122917,31.718977,956019788.0,144.0,Witness the defining chapter of the Middle-Earth saga,The Hobbit: The Battle of the Five Armies,7.1,4884.0,2014,12,10,121938,The Hobbit Collection
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",297270,8.106333,0.0,77.0,,Tinker Bell and the Legend of the NeverBeast,7.0,270.0,2014,12,12,315595,Tinker Bell Collection
0.0,"[{'id': 80, 'name': 'Crime'}]",309049,3.135108,0.0,94.0,,We Still Kill the Old Way,5.3,23.0,2014,12,12,452146,Old Way Collection
0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",292014,3.107696,0.0,78.0,,The Snow Queen 2: Refreeze,5.3,20.0,2014,12,12,374930,Snow Queen Collection
48000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",260346,18.081483,325771424.0,109.0,It Ends Here,Taken 3,6.1,2225.0,2014,12,16,135483,Taken Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",317953,1.187815,0.0,89.0,,Spud 3: Learning to Fly,6.3,8.0,2014,12,16,253537,Spud Collection
127000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",181533,19.539436,349424282.0,97.0,One Final Night to Save the Day.,Night at the Museum: Secret of the Tomb,6.1,1893.0,2014,12,17,85943,Night at the Museum Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",313556,1.361724,0.0,0.0,"""There are Christmas trees there was 100 years""",Six Degrees of Celebration 1914,3.8,4.0,2014,12,25,107465,Six Degrees of Celebration Collection
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",314285,1.734211,0.0,80.0,,Antboy: Revenge of the Red Fury,6.7,19.0,2014,12,25,347469,Antboy Collection
1000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",288158,6.942139,26501323.0,90.0,She Never Left,The Woman in Black 2: Angel of Death,5.0,389.0,2014,12,30,315560,The Woman in Black Collection
2000000.0,"[{'id': 35, 'name': 'Comedy'}]",314952,1.48559,0.0,90.0,,What Men Do! 2,2.2,5.0,2015,1,1,315091,Что Творят мужчины! (Коллекция)
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",315360,0.566619,0.0,95.0,,Beck 27 - Rum 302,6.4,7.0,2015,1,1,279715,Beck Collection
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",314946,0.922398,0.0,75.0,,Three Heroes and Julius Caesar,6.0,2.0,2015,1,1,122123,Three Heroes Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",297291,10.907809,0.0,105.0,Action Adventure,The Scorpion King: Quest for Power,4.5,41.0,2015,1,9,116669,The Scorpion King Collection
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",315362,0.956873,0.0,90.0,,Beck 28 - Familjen,6.3,9.0,2015,1,10,279715,Beck Collection
0.0,"[{'id': 27, 'name': 'Horror'}]",309063,1.642247,0.0,86.0,Hell will be unleashed,The Ouija Experiment 2: Theatre of Death,3.0,25.0,2015,1,13,336557,The Ouija Experiment Collection
3500000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",297556,6.012379,0.0,72.0,Blood is thicker than water.,Justice League: Throne of Atlantis,6.5,222.0,2015,1,27,256287,Justice League (Animated) Collection
0.0,"[{'id': 18, 'name': 'Drama'}]",336026,2.210696,0.0,120.0,,Little Forest: Winter/Spring,8.4,15.0,2015,1,28,473840,Little Forest Collection
81000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",207703,28.224212,414351546.0,130.0,Manners maketh man.,Kingsman: The Secret Service,7.6,6069.0,2015,1,29,391860,Kingsman Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",319341,8.307255,0.0,85.0,,Daddy or Mommy,6.1,397.0,2015,2,4,437608,Papa ou Maman Collection
74000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",228165,12.334689,311594032.0,93.0,He's leaving his world behind.,The SpongeBob Movie: Sponge Out of Water,5.7,733.0,2015,2,5,275402,SpongeBob Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",322456,4.020885,0.0,48.0,There are two sides to every hero,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,6.4,27.0,2015,2,10,386162,LEGO DC Comics Super Heroes Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",328716,1.231733,0.0,125.0,,Detective K: Secret of the Lost Island,7.5,6.0,2015,2,11,334486,Detective K Collection
40000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",216015,33.068431,571006128.0,125.0,Are you curious?,Fifty Shades of Grey,5.2,3350.0,2015,2,11,344830,Fifty Shades Collection
0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",317121,3.911933,0.0,81.0,,All of My Heart,6.3,12.0,2015,2,14,480160,All of My Heart Collection
14000000.0,"[{'id': 35, 'name': 'Comedy'}]",243938,6.575393,12314651.0,93.0,The Laws of Space and Time are About to be Violated.,Hot Tub Time Machine 2,5.0,360.0,2015,2,20,313576,Hot Tub Time Machine Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",300803,11.633592,0.0,97.0,,Dragonheart 3: The Sorcerer's Curse,4.5,82.0,2015,2,24,169452,DragonHeart Collection
10000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",268238,5.204474,85978266.0,122.0,,The Second Best Exotic Marigold Hotel,6.3,277.0,2015,2,26,306937,Best Exotic Marigold Hotel Collection
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",324963,2.468501,0.0,75.0,,Monster High: Haunted,7.0,19.0,2015,3,2,224026,Monster High Collection
0.0,"[{'id': 18, 'name': 'Drama'}]",327982,1.369751,0.0,0.0,,Soulless 2,4.4,11.0,2015,3,5,352020,ДухLess (Коллекция)
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",277967,5.339649,0.0,123.0,Now something has happened again...,Life Eternal,7.1,29.0,2015,3,5,76291,Simon Brenner Collection
5300000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",309887,4.743997,0.0,85.0,,Bad Asses on the Bayou,5.8,34.0,2015,3,6,261286,Bad Ass Collection
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",326359,9.509334,0.0,8.0,,Frozen Fever,6.9,630.0,2015,3,9,386382,Frozen Collection
0.0,"[{'id': 28, 'name': 'Action'}]",321494,3.98978,0.0,90.0,,The Man with the Iron Fists 2,4.6,63.0,2015,3,10,334356,The Man with the Iron Fists Collection
110000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",262500,27.887186,295238201.0,119.0,One Choice Can Destroy You,Insurgent,6.2,3921.0,2015,3,18,283579,Divergent Collection
0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",332788,0.656589,0.0,108.0,,Husband Factor,6.4,7.0,2015,3,20,474012,Kocan Kadar Konuş Serisi
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",349176,1.980745,0.0,110.0,,Assassination Classroom,6.0,22.0,2015,3,21,382402,Assassination Classroom Collection
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",293771,9.559969,0.0,118.0,,Dead Rising: Watchtower,5.0,143.0,2015,3,27,407273,Dead Rising Collection
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",315367,0.649984,0.0,84.0,,Beck 30 - Sjukhusmorden,4.7,3.0,2015,3,28,279715,Beck Collection
190000000.0,"[{'id': 28, 'name': 'Action'}]",168259,27.275687,1506249360.0,137.0,Vengeance Hits Home,Furious 7,7.3,4253.0,2015,4,1,9485,The Fast and the Furious Collection
12000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",335462,2.162781,80000000.0,90.0,,Wolf Warrior,5.8,29.0,2015,4,2,471435,Wolf Warriors Collection
1950000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",329540,3.633327,0.0,90.0,,The Marine 4: Moving Target,5.8,49.0,2015,4,10,166373,The Marine Collection
0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",333658,2.867162,0.0,0.0,,Seeds of Yesterday,6.5,21.0,2015,4,12,293981,Flowers in the Attic Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",321528,5.48942,0.0,72.0,The showdown that will define a destiny,Batman vs. Robin,6.8,218.0,2015,4,14,334996,Son of Batman Collection
38000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",256961,17.02038,107597242.0,94.0,Vegas has a new high roller.,Paul Blart: Mall Cop 2,5.0,576.0,2015,4,16,328372,Mall Cop Collection
5000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",303857,11.350372,61768190.0,93.0,,Dragon Ball Z: Resurrection 'F',6.8,377.0,2015,4,18,425164,Dragon Ball Z (Movie) Collection
280000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",99861,37.37942,1405403694.0,141.0,A New Age Has Come.,Avengers: Age of Ultron,7.3,6908.0,2015,4,22,86311,The Avengers Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",359413,0.357328,0.0,0.0,,Aurélie Laflamme: Les pieds sur terre,7.8,5.0,2015,4,24,363918,Aurélie Laflamme Collection
0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",282070,2.240411,0.0,117.0,,Parasyte: Part 2,5.9,27.0,2015,4,25,385386,Parasyte Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",336560,2.123698,0.0,92.0,,Lake Placid vs. Anaconda,4.7,23.0,2015,4,25,97768,Lake Placid Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",338312,0.4994,0.0,0.0,,Argo 2,9.3,2.0,2015,4,30,338313,Argo Collection
0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 9648, 'name': 'Mystery'}]",328848,2.997835,0.0,83.0,,"Murder, She Baked: A Chocolate Chip Cookie Mystery",7.6,16.0,2015,5,2,364344,"Murder, She Baked Collection"
29000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",254470,15.862632,287506194.0,115.0,We're back pitches,Pitch Perfect 2,6.8,1997.0,2015,5,7,306031,Pitch Perfect Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",327418,8.059946,0.0,78.0,"Hi-Tech, High Stakes, High Danger!",Batman Unlimited: Animal Instincts,5.5,54.0,2015,5,12,356688,Batman Unlimited Collection
150000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",76341,29.36178,378858340.0,120.0,What a Lovely Day.,Mad Max: Fury Road,7.3,9629.0,2015,5,13,8945,Mad Max Collection
0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 9648, 'name': 'Mystery'}]",330161,2.851343,0.0,84.0,,Gourmet Detective,6.2,6.0,2015,5,16,364342,Gourmet Detective Collection
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",336211,1.055322,0.0,128.0,,Tanu Weds Manu Returns,6.2,27.0,2015,5,22,341455,Tanu Weds Manu Collection
0.0,"[{'id': 27, 'name': 'Horror'}]",94365,5.360948,0.0,103.0,100% politically incorrect,The Human Centipede 3 (Final Sequence),3.7,159.0,2015,5,22,96671,The Human Centipede Collection
10000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",280092,10.098792,104303851.0,97.0,This is how you die,Insidious: Chapter 3,6.3,1005.0,2015,6,4,228446,Insidious Collection
0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10751, 'name': 'Family'}]",338485,1.082366,0.0,84.0,,"Signed, Sealed, Delivered: From Paris With Love",6.6,5.0,2015,6,6,418326,"Signed, Sealed, Delivered"
150000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",135397,32.790475,1513528810.0,124.0,The park is open.,Jurassic World,6.5,8842.0,2015,6,9,328,Jurassic Park Collection
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",343977,0.917742,0.0,73.0,,Tom and Jerry Spy Quest,5.8,6.0,2015,6,9,458017,Tom and Jerry Collection
74000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",211672,547.488298,1156730962.0,91.0,"Before Gru, they had a history of bad bosses",Minions,6.4,4729.0,2015,6,17,86066,Despicable Me Collection
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",331576,3.34086,0.0,120.0,,SPL 2: A Time for Consequences,6.7,62.0,2015,6,18,436982,SPL Collection
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 99, 'name': 'Documentary'}]",348191,1.30706,0.0,476.0,They Have Such Sights To Show You,Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II,5.0,2.0,2015,6,18,8917,Hellraiser Collection
0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",334376,5.518129,101203.0,100.0,,Ghost in the Shell: The New Movie,6.5,40.0,2015,6,20,196753,Ghost in the Shell: Arise
0.0,"[{'id': 10751, 'name': 'Family'}]",338100,0.752735,0.0,101.0,,Grace Stirs Up Success,6.0,4.0,2015,6,23,25542,An American Girl Collection
0.0,"[{'id': 27, 'name': 'Horror'}]",335753,0.712917,0.0,99.0,Inspired by true events from America's most notorious town,The Amityville Playhouse,3.1,10.0,2015,6,23,397842,The Amityville Horror Collection
155000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",87101,30.188198,440603537.0,126.0,Reset the future,Terminator Genisys,5.8,3677.0,2015,6,23,528,The Terminator Collection
0.0,"[{'id': 18, 'name': 'Drama'}]",254736,1.052262,0.0,125.0,,"Arabian Nights: Volume 1, The Restless One",7.4,12.0,2015,6,24,397598,Arabian Nights
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",347096,4.680888,0.0,108.0,,Mythica: The Darkspore,5.4,41.0,2015,6,24,363092,Mythica Collection
68000000.0,"[{'id': 35, 'name': 'Comedy'}]",214756,42.061481,217022588.0,115.0,"Ted is Coming, Again.",Ted 2,6.2,2524.0,2015,6,25,266672,Ted Collection
20000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",272878,7.987747,43967255.0,111.0,Best Friend. Hero. Marine.,Max,6.8,282.0,2015,6,26,456778,Max (Collection)
0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",325189,4.405129,0.0,104.0,,Teen Beach 2,6.2,105.0,2015,6,26,408196,Teen Beach Collection
14800000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",264999,8.76993,122513057.0,115.0,Back to the grind.,Magic Mike XXL,6.2,716.0,2015,7,1,328247,Magic Mike Collection
625.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",347413,1.464431,0.0,55.0,,Little Witch Academia: The Enchanted Parade,7.3,27.0,2015,7,3,330075,Little Witch Academia Collection
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",345468,2.478457,0.0,78.0,Protection is out of the question,Contracted: Phase II,5.3,48.0,2015,7,5,358930,Contracted Collection
40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",256040,11.80967,100000000.0,159.0,,Baahubali: The Beginning,7.5,138.0,2015,7,10,350309,Bahubali Collection
130000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",102899,26.882388,519311965.0,117.0,Heroes don't get any bigger.,Ant-Man,7.0,6029.0,2015,7,14,422834,Ant-Man Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",335970,4.625603,0.0,107.0,Go Hick Yourself,Joe Dirt 2: Beautiful Loser,4.3,45.0,2015,7,16,353325,Joe Dirt Collection
150000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",350499,3.176182,0.0,73.0,A Power Unbound. A Battle of Legends.,Pokémon the Movie: Hoopa and the Clash of Ages,6.2,39.0,2015,7,18,34055,Pokémon Collection
6000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",344147,2.266007,0.0,83.0,,Sharktopus vs. Whalewolf,3.5,16.0,2015,7,19,370374,Sharktopus Collection
0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",331446,4.354938,0.0,88.0,,Sharknado 3: Oh Hell No!,4.4,137.0,2015,7,22,286023,Sharknado Collection
150000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",177677,17.836882,682330139.0,131.0,Desperate Times. Desperate Measures.,Mission: Impossible - Rogue Nation,7.1,3274.0,2015,7,23,87359,Mission: Impossible Collection
31000000.0,"[{'id': 35, 'name': 'Comedy'}]",296099,11.33038,104384188.0,99.0,What could go wrong?,Vacation,6.1,1218.0,2015,7,28,108693,National Lampoon's Vacation Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",295273,1.834833,0.0,131.0,,The Crossing II,5.3,11.0,2015,7,30,295274,The Crossing Collection
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",277217,12.603719,0.0,112.0,They're not bad. They're just born that way.,Descendants,6.7,505.0,2015,7,31,466463,Descendants Collection
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",348631,2.491969,0.0,84.0,,Gourmet Detective: A Healthy Place to Die,4.0,4.0,2015,8,2,364342,Gourmet Detective Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",347201,7.245984,0.0,100.0,,Boruto: Naruto the Movie,7.7,162.0,2015,8,7,23616,Naruto Collection
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",294562,6.901559,0.0,83.0,Fire Burns... Lava Bites,Lavalantula,5.4,43.0,2015,8,8,439596,Lavalantula Collection
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",295830,8.118506,0.0,90.0,,Attack on Titan,5.3,183.0,2015,8,12,370411,Attack on Titan Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",342917,2.772324,0.0,81.0,It's a fright to the finish for Batman!,Batman Unlimited: Monster Mayhem,6.0,40.0,2015,8,18,356688,Batman Unlimited Collection
10000000.0,"[{'id': 27, 'name': 'Horror'}]",283445,17.602928,52882018.0,97.0,"Be careful, children at play.",Sinister 2,5.5,605.0,2015,8,19,357173,Sinister Collection
35000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",249070,10.721799,81967450.0,96.0,Your Number is Up.,Hitman: Agent 47,5.5,1183.0,2015,8,20,390096,Hitman Collection
0.0,"[{'id': 27, 'name': 'Horror'}]",356149,2.010895,0.0,90.0,He wants to be your best friend...forever.,Robert the Doll,2.6,24.0,2015,8,24,479692,Robert
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",353595,3.186387,0.0,67.0,Building the perfect crime!,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,6.2,24.0,2015,8,25,386162,LEGO DC Comics Super Heroes Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",381519,2.056319,0.0,46.0,,Ghost in the Shell Arise - Border 5: Pyrophoric Cult,7.6,9.0,2015,8,26,196753,Ghost in the Shell: Arise
2500000.0,"[{'id': 80, 'name': 'Crime'}]",356216,2.126507,0.0,110.0,Brutal. Notorious. Legendary,The Rise of the Krays,4.5,19.0,2015,8,29,390774,The Krays Collection
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",340382,4.300416,0.0,87.0,The world is merciless.,Attack on Titan II: End of the World,4.8,67.0,2015,9,1,370411,Attack on Titan Collection
25000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",287948,11.007319,72629670.0,96.0,He Delivers.,The Transporter Refueled,5.3,573.0,2015,9,3,9518,The Transporter Collection
61000000.0,"[{'id': 28, 'name': 'Action'}]",294254,41.225769,311256926.0,132.0,The Maze Was Just the Beginning.,Maze Runner: The Scorch Trials,6.5,3148.0,2015,9,9,295130,The Maze Runner Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",329263,9.221178,83027924.0,115.0,,Fuck You Goethe 2,6.6,286.0,2015,9,10,344555,"F*ck You, Goethe Collection"
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",351901,3.777312,0.0,90.0,Twelve Rounds In the Clip. One Shot at Redemption.,12 Rounds 3: Lockdown,4.6,41.0,2015,9,11,221622,12 Rounds Collection
0.0,"[{'id': 18, 'name': 'Drama'}]",355730,0.940223,0.0,84.0,,"Signed, Sealed, Delivered: Truth Be Told",7.0,2.0,2015,9,13,418326,"Signed, Sealed, Delivered"
